loss,loss_cls,loss_reg,epoch,lr,val_loss,val_loss_cls,val_loss_reg,val_AP@5s/Penalty,val_AP@5s/Kick-off,val_AP@5s/Goal,val_AP@5s/Substitution,val_AP@5s/Offside,val_AP@5s/Shots on target,val_AP@5s/Shots off target,val_AP@5s/Clearance,val_AP@5s/Ball out of play,val_AP@5s/Throw-in,val_AP@5s/Foul,val_AP@5s/Indirect free-kick,val_AP@5s/Direct free-kick,val_AP@5s/Corner,val_AP@5s/Yellow card,val_AP@5s/Red card,val_AP@5s/Yellow->red card,val_mAP@5s,val_AP@10s/Penalty,val_AP@10s/Kick-off,val_AP@10s/Goal,val_AP@10s/Substitution,val_AP@10s/Offside,val_AP@10s/Shots on target,val_AP@10s/Shots off target,val_AP@10s/Clearance,val_AP@10s/Ball out of play,val_AP@10s/Throw-in,val_AP@10s/Foul,val_AP@10s/Indirect free-kick,val_AP@10s/Direct free-kick,val_AP@10s/Corner,val_AP@10s/Yellow card,val_AP@10s/Red card,val_AP@10s/Yellow->red card,val_mAP@10s,val_AP@15s/Penalty,val_AP@15s/Kick-off,val_AP@15s/Goal,val_AP@15s/Substitution,val_AP@15s/Offside,val_AP@15s/Shots on target,val_AP@15s/Shots off target,val_AP@15s/Clearance,val_AP@15s/Ball out of play,val_AP@15s/Throw-in,val_AP@15s/Foul,val_AP@15s/Indirect free-kick,val_AP@15s/Direct free-kick,val_AP@15s/Corner,val_AP@15s/Yellow card,val_AP@15s/Red card,val_AP@15s/Yellow->red card,val_mAP@15s,val_AP@20s/Penalty,val_AP@20s/Kick-off,val_AP@20s/Goal,val_AP@20s/Substitution,val_AP@20s/Offside,val_AP@20s/Shots on target,val_AP@20s/Shots off target,val_AP@20s/Clearance,val_AP@20s/Ball out of play,val_AP@20s/Throw-in,val_AP@20s/Foul,val_AP@20s/Indirect free-kick,val_AP@20s/Direct free-kick,val_AP@20s/Corner,val_AP@20s/Yellow card,val_AP@20s/Red card,val_AP@20s/Yellow->red card,val_mAP@20s,val_AP@25s/Penalty,val_AP@25s/Kick-off,val_AP@25s/Goal,val_AP@25s/Substitution,val_AP@25s/Offside,val_AP@25s/Shots on target,val_AP@25s/Shots off target,val_AP@25s/Clearance,val_AP@25s/Ball out of play,val_AP@25s/Throw-in,val_AP@25s/Foul,val_AP@25s/Indirect free-kick,val_AP@25s/Direct free-kick,val_AP@25s/Corner,val_AP@25s/Yellow card,val_AP@25s/Red card,val_AP@25s/Yellow->red card,val_mAP@25s,val_AP@30s/Penalty,val_AP@30s/Kick-off,val_AP@30s/Goal,val_AP@30s/Substitution,val_AP@30s/Offside,val_AP@30s/Shots on target,val_AP@30s/Shots off target,val_AP@30s/Clearance,val_AP@30s/Ball out of play,val_AP@30s/Throw-in,val_AP@30s/Foul,val_AP@30s/Indirect free-kick,val_AP@30s/Direct free-kick,val_AP@30s/Corner,val_AP@30s/Yellow card,val_AP@30s/Red card,val_AP@30s/Yellow->red card,val_mAP@30s,val_AP@35s/Penalty,val_AP@35s/Kick-off,val_AP@35s/Goal,val_AP@35s/Substitution,val_AP@35s/Offside,val_AP@35s/Shots on target,val_AP@35s/Shots off target,val_AP@35s/Clearance,val_AP@35s/Ball out of play,val_AP@35s/Throw-in,val_AP@35s/Foul,val_AP@35s/Indirect free-kick,val_AP@35s/Direct free-kick,val_AP@35s/Corner,val_AP@35s/Yellow card,val_AP@35s/Red card,val_AP@35s/Yellow->red card,val_mAP@35s,val_AP@40s/Penalty,val_AP@40s/Kick-off,val_AP@40s/Goal,val_AP@40s/Substitution,val_AP@40s/Offside,val_AP@40s/Shots on target,val_AP@40s/Shots off target,val_AP@40s/Clearance,val_AP@40s/Ball out of play,val_AP@40s/Throw-in,val_AP@40s/Foul,val_AP@40s/Indirect free-kick,val_AP@40s/Direct free-kick,val_AP@40s/Corner,val_AP@40s/Yellow card,val_AP@40s/Red card,val_AP@40s/Yellow->red card,val_mAP@40s,val_AP@45s/Penalty,val_AP@45s/Kick-off,val_AP@45s/Goal,val_AP@45s/Substitution,val_AP@45s/Offside,val_AP@45s/Shots on target,val_AP@45s/Shots off target,val_AP@45s/Clearance,val_AP@45s/Ball out of play,val_AP@45s/Throw-in,val_AP@45s/Foul,val_AP@45s/Indirect free-kick,val_AP@45s/Direct free-kick,val_AP@45s/Corner,val_AP@45s/Yellow card,val_AP@45s/Red card,val_AP@45s/Yellow->red card,val_mAP@45s,val_AP@50s/Penalty,val_AP@50s/Kick-off,val_AP@50s/Goal,val_AP@50s/Substitution,val_AP@50s/Offside,val_AP@50s/Shots on target,val_AP@50s/Shots off target,val_AP@50s/Clearance,val_AP@50s/Ball out of play,val_AP@50s/Throw-in,val_AP@50s/Foul,val_AP@50s/Indirect free-kick,val_AP@50s/Direct free-kick,val_AP@50s/Corner,val_AP@50s/Yellow card,val_AP@50s/Red card,val_AP@50s/Yellow->red card,val_mAP@50s,val_AP@55s/Penalty,val_AP@55s/Kick-off,val_AP@55s/Goal,val_AP@55s/Substitution,val_AP@55s/Offside,val_AP@55s/Shots on target,val_AP@55s/Shots off target,val_AP@55s/Clearance,val_AP@55s/Ball out of play,val_AP@55s/Throw-in,val_AP@55s/Foul,val_AP@55s/Indirect free-kick,val_AP@55s/Direct free-kick,val_AP@55s/Corner,val_AP@55s/Yellow card,val_AP@55s/Red card,val_AP@55s/Yellow->red card,val_mAP@55s,val_AP@60s/Penalty,val_AP@60s/Kick-off,val_AP@60s/Goal,val_AP@60s/Substitution,val_AP@60s/Offside,val_AP@60s/Shots on target,val_AP@60s/Shots off target,val_AP@60s/Clearance,val_AP@60s/Ball out of play,val_AP@60s/Throw-in,val_AP@60s/Foul,val_AP@60s/Indirect free-kick,val_AP@60s/Direct free-kick,val_AP@60s/Corner,val_AP@60s/Yellow card,val_AP@60s/Red card,val_AP@60s/Yellow->red card,val_mAP@60s,val_avg_mAP
0.18707721257806179,0.021082253667347842,0.33198991754021145,11,0.0002123122519502829,0.1945134179262292,0.016823746086665002,0.35537934320518133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.18400543368801414,0.02076066634190407,0.3264895349017539,12,0.0001922598835262144,0.19473296311084062,0.016437617088320044,0.3565906917020095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.1821790746175516,0.020395957604006525,0.3235662341153149,13,0.00017134722574099268,0.19276593009082874,0.01628901910706294,0.35295382187141644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.17950437577025574,0.019950854592576686,0.31910704255386385,14,0.00015,0.19248122645018365,0.0161057398323089,0.3527509737958687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.1770938388063683,0.019749688443905896,0.3146883006841209,15,0.0001286527742590072,0.19151091038703494,0.016019102206679056,0.3509836164021407,0.8624728028964017,0.5545161605352011,0.8007411037505463,0.773916119930727,0.43600082949866836,0.8114435195132854,0.7311325038913835,0.8437521946499493,0.976527805237362,0.9517064454912321,0.9126303163517981,0.8202840040598938,0.7116859435516398,0.9049661970500662,0.6834873617661615,0.25843172137036996,0.0347917020553723,0.709910984211768,0.8633686984909552,0.6872602609284135,0.8643394796386383,0.8350865877107054,0.6309331424044364,0.9033787112212117,0.8578292968654061,0.9154123132915277,0.9886067081050758,0.9783149519101535,0.953453279140362,0.9053341016382841,0.8020059308995258,0.9470626370340796,0.7818404011435556,0.2638179596804727,0.08561502816155553,0.7802152640155505,0.8688457549634023,0.7305240829161506,0.894125516469372,0.8520413900305055,0.756263867464772,0.9326662165281814,0.9060812991522712,0.9416249299105037,0.992442686000814,0.9861265495868174,0.9698360018365513,0.9395893084405931,0.8534077548985266,0.9641869623239945,0.8213961859394932,0.2648338500096018,0.09121679980307817,0.8097181856632135,0.8747703872311057,0.7608877860211378,0.9206573583386826,0.8620385576672902,0.8173730485087829,0.948711685609581,0.9281548814435538,0.956760927962343,0.9940970899661892,0.9895083015862163,0.9764097407115155,0.9581712061019605,0.8760330960946625,0.9738093746021939,0.8584318205612469,0.3082102832386122,0.10706611862406135,0.8300642155452432,0.8747703872311057,0.7796232008248747,0.9334100352168511,0.8673252636779871,0.8581107396051543,0.9594096747341201,0.9426164659713613,0.9661277651477529,0.9950231193893373,0.9910020232103278,0.9815411310115394,0.9659323470359578,0.8991686669104382,0.9812045698440457,0.8773718235311669,0.3502469848653287,0.10706611862406135,0.8429382539312594,0.8774509919240909,0.8002544878172648,0.9417699922743736,0.8697376632983991,0.8859956430689344,0.9672762609310848,0.9518757465808348,0.9724468471755827,0.995622537492622,0.9926210120361674,0.9849517896636115,0.9711985360200615,0.9139866842167883,0.9857134682309194,0.8955546087238027,0.36013034220458406,0.10706611862406135,0.8513913370754814,0.878374201759188,0.8211563647745563,0.9538613339919308,0.8764779702665999,0.9052811239729142,0.973411952609947,0.9598824699352608,0.9751065932983245,0.9960589614943736,0.9933842202990668,0.986693952059408,0.9750610713265431,0.9260280752305581,0.9872619644594884,0.9138652742218643,0.36013034220458406,0.1118644867092371,0.858464726977285,0.878374201759188,0.828947090320129,0.9582029022820677,0.8809405787018889,0.914626558898604,0.9770191178655843,0.964955600554255,0.9773584955591943,0.9964714638943626,0.9940795614861493,0.9888583252515311,0.9781359114432284,0.9368023758362742,0.9891750544584887,0.9223260951119396,0.39329717357514005,0.1294186357408762,0.8652346554552296,0.878374201759188,0.8349909849065367,0.9670593183047025,0.8833833993920841,0.9276766263103404,0.9785254051877779,0.9691862039357275,0.9784988373199575,0.9966939625510172,0.9947753551434246,0.9897638591219398,0.9795257815393867,0.9480004250722569,0.9901642325656539,0.9274284705540765,0.39329717357514005,0.1294186357408762,0.8686331101752992,0.878374201759188,0.8378137677602999,0.9692588797777901,0.8859356906733682,0.9332368711178614,0.9810821840322994,0.9722442768172037,0.9796996031442511,0.9968109606605964,0.9952797235850994,0.9903455627917559,0.9818209449133875,0.9528845913743798,0.9915669660106872,0.9361163274366788,0.39343758033124177,0.13039417751133442,0.870958959393966,0.8859836555788814,0.8429715959490225,0.9716207346453665,0.8895152195870422,0.9427754547052025,0.9828602662223069,0.9752839904702242,0.9803952739067547,0.9968680620544887,0.9956993028968881,0.990860315423781,0.9831485241064293,0.9554749550865047,0.9920522225066755,0.9435436671547315,0.39343758033124177,0.13039417751133442,0.8736991175374633,0.8957155972548829,0.8480087503742104,0.9733282648543202,0.893359814684934,0.9460846799254483,0.9845120241675183,0.9776443483593553,0.9816615851323682,0.9970324198629577,0.9959811932045497,0.991247970795925,0.9844374510735001,0.961299527350576,0.9925296502432204,0.947924334415557,0.39343758033124177,0.13039417751133442,0.8761529040906999,0.8364484761727048
0.17494021478738214,0.01959158341433961,0.31069726276814125,16,0.00010774011647378551,0.19152055146484187,0.015961499893838983,0.3511181031072055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.1737230623338334,0.019498580941558766,0.30844896259817445,17,8.768774804971703e-05,0.19126525945510728,0.015769280871091366,0.35099195673054223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.1717661344939749,0.019150631602074954,0.3052310057032948,18,6.890387738166041e-05,0.1904077560531499,0.015783988338732742,0.3492475356442648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.17071101773925051,0.018984466566179827,0.30345310243436613,19,5.1770889908207245e-05,0.18951618851715984,0.015725066887837872,0.34758224339618804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.1691276174349641,0.018886196566001243,0.3004828416221307,20,3.663756384686127e-05,0.19030198433645254,0.01573931495327622,0.3491253389237826,0.9114084220269074,0.6042474870410854,0.8530812289559602,0.793360823352887,0.4462545280353907,0.8182146399138732,0.7692028688701393,0.8594615576086522,0.9773330690379733,0.9562000235359935,0.9089021234578989,0.8244999791745111,0.7355651942905775,0.9079058776466481,0.6943041827551097,0.3107939727307272,0.02880919218296185,0.7293850100363116,0.9120811023683384,0.7185319289690857,0.9021005522350842,0.8503263450586198,0.6087921615546166,0.9007522769767675,0.8765930858177526,0.9276983794173508,0.9896947400883418,0.9799019158721798,0.9547369254361016,0.9176609833558333,0.822416261855432,0.9501333224558639,0.7793765721540065,0.31534911949297717,0.07836147863417864,0.7932063030436782,0.9130701202271698,0.7697071060335141,0.9226527420509552,0.8722721266116951,0.721530761235855,0.9311725215598621,0.9223219101726308,0.9530174139340222,0.9927229596773302,0.9861496472532103,0.9708471278225872,0.9465508277833918,0.8725745953125326,0.9654442079360361,0.8224553972013045,0.31534911949297717,0.07855572924017906,0.8209643713850149,0.9130701202271698,0.7916018616116454,0.936718125488909,0.8803275133120225,0.7828001638912498,0.9509714680642869,0.9408588146028576,0.9656564582170475,0.9942590723817979,0.9890809626431754,0.9785930204659756,0.9585493278850734,0.8934854692884959,0.9737193049509116,0.8515689526362618,0.34848927938040974,0.09547694399952888,0.837954521120401,0.9130701202271698,0.8173984848118241,0.9473758797211609,0.885644388584697,0.8133163550608884,0.9586687198434873,0.9530876725205832,0.972912209630449,0.995194267247598,0.990778884212208,0.9831733183904028,0.9682095290134356,0.9156684122463576,0.9793647787486179,0.8753499036556036,0.41578636593059426,0.09547694399952888,0.8517927196379179,0.9147041078370268,0.831223934706586,0.9518059804889827,0.8900905403661579,0.8492904288334819,0.9667776883075341,0.9613581160807048,0.977638892236282,0.9958526053365233,0.992136449169088,0.9860557192136561,0.9733998191693018,0.9295012941874483,0.982989031327488,0.8925702046744526,0.4242112739242969,0.09547694399952888,0.859710766462267,0.9151009333994207,0.8466950746547557,0.9585282653118163,0.8963753793116549,0.8704241849346697,0.9704784284361558,0.9679474445581988,0.9800993685839501,0.996333642894438,0.993066969875823,0.9870544143867903,0.9774896143519118,0.9376943749918998,0.9854565376218609,0.9120382344374569,0.4242112739242969,0.09864441491663456,0.8657434445053961,0.9151009333994207,0.8574874030722337,0.9614404720399712,0.900576746252602,0.886839412154667,0.9741999130281123,0.9708166879484956,0.982649594474772,0.9966663286676933,0.9936621640542356,0.9889053424619689,0.9791186475382752,0.9491028352842932,0.9879672833136794,0.9227142645825204,0.4463061301281228,0.1158362990245223,0.8723170857309168,0.9166112400706297,0.8637749433556476,0.9632518953327871,0.9040054476447414,0.9000470854817886,0.9755255618847158,0.9739690110818451,0.9837503640206648,0.9969299847573012,0.9941685471366029,0.9897257708077518,0.9804717058791788,0.9566593721586312,0.9885856931237633,0.934643188617688,0.4463061301281228,0.1158362990245223,0.875544837676846,0.9166112400706297,0.8734286228467592,0.9679412390032933,0.9040088218856388,0.9075727122722919,0.9789979649342655,0.9769545668910204,0.9846896340434377,0.9971774104257776,0.9947712580398367,0.9908806865873956,0.9823179059185811,0.9638482100359305,0.9893061325318797,0.9420005374543408,0.4506246193489054,0.1158362990245223,0.878645168312618,0.9192495647681724,0.8761236726111301,0.9691650477653067,0.9073125990370201,0.9206415286928618,0.980793455559823,0.9793539156167164,0.985674239516257,0.997387991045013,0.995245828339332,0.9916059040963461,0.9850737370826437,0.9640747928112958,0.9906788687963477,0.9467362429649242,0.4506246193489054,0.1158362990245223,0.8809163710045069,0.9192495647681724,0.8809332522156037,0.972371704851362,0.9084111271430144,0.9275035192174013,0.9824874629708589,0.9807341399807683,0.9860836964460731,0.997583392922671,0.995616058738964,0.9922359218549701,0.9856510326225738,0.9688803508089805,0.9917379133053039,0.951711379192421,0.4506246193489054,0.1158362990245223,0.8828030256125039,0.8457486353773648
0.1687287078754587,0.018776380797200756,0.29990465448515313,21,2.3811970075322835e-05,0.18952693579406926,0.015589728630794166,0.34787441385757456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.16881632173181357,0.018811176499035354,0.3000102901402276,22,1.3555200696822266e-05,0.18960236658564242,0.015680444929781916,0.3478438433034352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.16839669398685544,0.018842931560589724,0.2991075250719905,23,6.0760539578253945e-06,0.18881903909597533,0.01550232347687607,0.34663343133928515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.16795075475693172,0.018756784667972808,0.2983879403047409,24,1.5267837178600972e-06,0.18888065271954518,0.015526348270071518,0.34670860886414706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.16700902062453343,0.018680254447942763,0.29665753221533014,25,0.0,0.18880086437238916,0.01552534116319384,0.34655104684925164,0.9083973248392763,0.6139412145860618,0.8573115200640371,0.7976404855304748,0.4530614972690758,0.8151673467553273,0.7653099600951552,0.8575283409487073,0.9777938837237397,0.9565996156096261,0.9125229392948939,0.8266418546832028,0.7396180304078219,0.9098069739958948,0.7041524820012399,0.3006301714872356,0.032492215279489756,0.7310950503865448,0.9083973248392763,0.7174974084610928,0.9009774234321993,0.8540473094387355,0.6280611946017085,0.8992997210828317,0.8704147798429491,0.9295678768084841,0.9895007133139018,0.9790294301931226,0.9543932995755124,0.9155854091188425,0.8262236980969311,0.951634693152295,0.7798493125964265,0.30472262131787153,0.0850409371778369,0.7937790090029422,0.9083973248392763,0.7621996459109928,0.9235799856227143,0.8701224550903017,0.7393633843111727,0.9330389721405279,0.917445525011626,0.9523673810347533,0.9928329639157205,0.9856251992196476,0.9696824630522034,0.9450305183246523,0.875617307324989,0.9674749478389604,0.825519145237946,0.30472262131787153,0.08860828820616007,0.8212722428470304,0.9083973248392763,0.7892109494689008,0.9384476119805552,0.8805627590816894,0.7749080474429908,0.95021630818799,0.9399709093730642,0.9638205679297056,0.994196649714592,0.9894655287429668,0.9774010630935877,0.9615083322548106,0.8967998799382663,0.975588165390441,0.8555589699865545,0.34733375380463327,0.10158539470285177,0.8379395421136986,0.9083973248392763,0.812488376917134,0.9490359126054759,0.8853995018463392,0.8165209370982862,0.9599049922956624,0.9533482113011353,0.9732369194782224,0.9953293936395298,0.9911061701588384,0.9823760021029102,0.9698861224503847,0.9170971660758164,0.9804319016209853,0.8727033627770968,0.4150029126004444,0.10158539470285177,0.8519912119123759,0.9083973248392763,0.8263234546062115,0.951655166046331,0.8908127353987751,0.8456582724992558,0.9675058248618384,0.9619577857474,0.9780516305622573,0.9959698806777411,0.9922840260485444,0.9855966988774583,0.9753391052779836,0.9260883542223423,0.9836441168457171,0.8943796129607726,0.42183419422663837,0.10158539470285177,0.8592402104941996,0.9090441381959575,0.8388197594088549,0.9581514815597014,0.896321489180802,0.8709720752978125,0.9725620083148279,0.9677184982541451,0.9804203075787061,0.996387343365619,0.9929125139288537,0.9870091775273337,0.9794147312512766,0.9320717906932751,0.9860888095945946,0.9110424425463375,0.42183419422663837,0.10158539470285177,0.8648444797427992,0.9090441381959575,0.8459878980726208,0.9636819483870234,0.8988950799463327,0.8813846018288132,0.9756037040401324,0.9709773970760036,0.983444767118387,0.996806460213147,0.9939397483260421,0.9887283069829174,0.9821417609608272,0.9437357177262733,0.9883058716926456,0.9201464202310188,0.4444671184338671,0.1296926150098443,0.8715872678965796,0.9113317775569811,0.8509719692989353,0.9680623049844641,0.9024835837563989,0.8951142974947279,0.977762597434964,0.9743071261817651,0.984740150794595,0.9970268882055642,0.9945052384072852,0.989683385782623,0.9831544298582688,0.9544182089479314,0.989299445153641,0.9335888709865952,0.4444671184338671,0.1296926150098443,0.8753300004875559,0.9113317775569811,0.8602729324773524,0.9699862663398875,0.9029927925032188,0.9046056632378923,0.9806510989854331,0.9762078684837316,0.9857595915896606,0.9971734670535106,0.9950739230654229,0.990219050191012,0.9838071777515669,0.9610022364227557,0.9904006784777017,0.9389191875817797,0.44992749617754724,0.1296926150098443,0.878119048406194,0.9152839854505039,0.8635863302823585,0.9711628911936856,0.906360350668499,0.9217567989470279,0.9833195599673203,0.9787805055089844,0.9867302611468514,0.9974292144187693,0.9955782050869537,0.9908834691429256,0.9854445851937381,0.9660426171958374,0.9924783856513919,0.9466723949545859,0.44992749617754724,0.1296926150098443,0.881242921529225,0.9152839854505039,0.8702517341923461,0.9751028103567254,0.9068330174628301,0.9342956534883413,0.984392400294805,0.9807375443790392,0.9873024077646679,0.997559965359109,0.9958072589979778,0.9912364553705331,0.9865456227734413,0.9692892534978697,0.9932811900295349,0.9514435095398106,0.44992749617754724,0.1296926150098443,0.8834695835379369,0.8458258806964235
