loss,loss_cls,loss_reg,epoch,lr,val_loss,val_loss_cls,val_loss_reg,val_AP@5s/Goal,val_AP@5s/Corner,val_AP@5s/Yellow card,val_AP@5s/Red card,val_AP@5s/Penalty,val_AP@5s/Substitution,val_AP@5s/Offside,val_AP@5s/Foul,val_AP@5s/Shots on target,val_AP@5s/Shots off target,val_mAP@5s,val_AP@10s/Goal,val_AP@10s/Corner,val_AP@10s/Yellow card,val_AP@10s/Red card,val_AP@10s/Penalty,val_AP@10s/Substitution,val_AP@10s/Offside,val_AP@10s/Foul,val_AP@10s/Shots on target,val_AP@10s/Shots off target,val_mAP@10s,val_AP@15s/Goal,val_AP@15s/Corner,val_AP@15s/Yellow card,val_AP@15s/Red card,val_AP@15s/Penalty,val_AP@15s/Substitution,val_AP@15s/Offside,val_AP@15s/Foul,val_AP@15s/Shots on target,val_AP@15s/Shots off target,val_mAP@15s,val_AP@20s/Goal,val_AP@20s/Corner,val_AP@20s/Yellow card,val_AP@20s/Red card,val_AP@20s/Penalty,val_AP@20s/Substitution,val_AP@20s/Offside,val_AP@20s/Foul,val_AP@20s/Shots on target,val_AP@20s/Shots off target,val_mAP@20s,val_AP@25s/Goal,val_AP@25s/Corner,val_AP@25s/Yellow card,val_AP@25s/Red card,val_AP@25s/Penalty,val_AP@25s/Substitution,val_AP@25s/Offside,val_AP@25s/Foul,val_AP@25s/Shots on target,val_AP@25s/Shots off target,val_mAP@25s,val_AP@30s/Goal,val_AP@30s/Corner,val_AP@30s/Yellow card,val_AP@30s/Red card,val_AP@30s/Penalty,val_AP@30s/Substitution,val_AP@30s/Offside,val_AP@30s/Foul,val_AP@30s/Shots on target,val_AP@30s/Shots off target,val_mAP@30s,val_AP@35s/Goal,val_AP@35s/Corner,val_AP@35s/Yellow card,val_AP@35s/Red card,val_AP@35s/Penalty,val_AP@35s/Substitution,val_AP@35s/Offside,val_AP@35s/Foul,val_AP@35s/Shots on target,val_AP@35s/Shots off target,val_mAP@35s,val_AP@40s/Goal,val_AP@40s/Corner,val_AP@40s/Yellow card,val_AP@40s/Red card,val_AP@40s/Penalty,val_AP@40s/Substitution,val_AP@40s/Offside,val_AP@40s/Foul,val_AP@40s/Shots on target,val_AP@40s/Shots off target,val_mAP@40s,val_AP@45s/Goal,val_AP@45s/Corner,val_AP@45s/Yellow card,val_AP@45s/Red card,val_AP@45s/Penalty,val_AP@45s/Substitution,val_AP@45s/Offside,val_AP@45s/Foul,val_AP@45s/Shots on target,val_AP@45s/Shots off target,val_mAP@45s,val_AP@50s/Goal,val_AP@50s/Corner,val_AP@50s/Yellow card,val_AP@50s/Red card,val_AP@50s/Penalty,val_AP@50s/Substitution,val_AP@50s/Offside,val_AP@50s/Foul,val_AP@50s/Shots on target,val_AP@50s/Shots off target,val_mAP@50s,val_AP@55s/Goal,val_AP@55s/Corner,val_AP@55s/Yellow card,val_AP@55s/Red card,val_AP@55s/Penalty,val_AP@55s/Substitution,val_AP@55s/Offside,val_AP@55s/Foul,val_AP@55s/Shots on target,val_AP@55s/Shots off target,val_mAP@55s,val_AP@60s/Goal,val_AP@60s/Corner,val_AP@60s/Yellow card,val_AP@60s/Red card,val_AP@60s/Penalty,val_AP@60s/Substitution,val_AP@60s/Offside,val_AP@60s/Foul,val_AP@60s/Shots on target,val_AP@60s/Shots off target,val_mAP@60s,val_avg_mAP
0.8167966830088162,0.3107746297117519,1.0120441071587671,1,0.00010000019999999998,0.7632657462379686,0.31124244227316034,0.9040466106871269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.35605235970394367,0.07154317846430203,0.5690183629998093,2,0.00020000009999999994,0.21582996529722553,0.02048155480541713,0.39069682081292956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.23288748320247238,0.030774636516681678,0.40422569361750793,3,0.0003,0.19063313970229592,0.016574572509956743,0.34811713480228207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.19889817227178808,0.025454475161166782,0.3468873944065146,4,0.0002984732162821399,0.18387879809742508,0.014932161169723207,0.3378932740923773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.17947516857677837,0.02296807120574551,0.3130141946428128,5,0.0002939239460421746,0.17787826530555814,0.0140864122774969,0.3275837060262936,0.648540466828242,0.8573919083655888,0.6559777057212908,0.1117274186590565,0.7476518741884615,0.69796371095249,0.4028189558617865,0.8920044901012358,0.7824682195196355,0.6981790036166893,0.6494723753814476,0.7483007580443115,0.9272180676076145,0.7826315753824824,0.11563163262683929,0.7518011173329562,0.7561566390740824,0.6022132475113136,0.9462227654846667,0.8737639339423353,0.8314260314143292,0.7335365768420931,0.818982404763283,0.9505571995545239,0.8301394056761895,0.11775297097789916,0.7518011173329562,0.7886801167864388,0.7167385825734902,0.9655620517302648,0.9161570658523877,0.8860990033257283,0.774246991857316,0.8651902828959939,0.9632434587701262,0.8597424544523422,0.1482372977818377,0.7518011173329562,0.8061879899732889,0.7700813194393907,0.9749282272082453,0.9375212817470784,0.9071703227828887,0.7984103752384147,0.8849232783917147,0.9690246533979234,0.8858132203894629,0.15084417955214835,0.7518011173329562,0.8160194876602296,0.8234940915284156,0.979347291761929,0.9511468011831319,0.9240345789560157,0.8136448700153928,0.9121096094471115,0.9772662114242507,0.8997071254220055,0.1674051466356915,0.7542838378975567,0.8226193933909078,0.8547479247707473,0.9820190922697947,0.9597683825144081,0.9358513014149418,0.8265778025187416,0.923024910644564,0.9824697771395492,0.9058244285430943,0.16772785189448658,0.7542838378975567,0.8281967454991708,0.8913442070026019,0.9838222343685246,0.9657991196591524,0.9432897626133728,0.8345782875262074,0.9323237785110301,0.9849193292285321,0.914039888248328,0.20245860203392185,0.7707682008049783,0.8300292521747856,0.9056736955567182,0.9854544797497446,0.971597755119717,0.9522088733895012,0.8449473854817258,0.9377667864641985,0.9866249451380256,0.9208904177171222,0.2270007338915343,0.7707682008049783,0.8349151741170053,0.9220713595452423,0.9864788262477759,0.975047804412629,0.9583471854795266,0.8519911433818038,0.9439406742752272,0.9876882606722859,0.9268967250893114,0.2270007338915343,0.7707682008049783,0.8388945722310421,0.9314086278486524,0.9877407848073183,0.9785477470726498,0.9616492717414057,0.8554535598434405,0.9493513640707079,0.9888937072647401,0.9331787494585848,0.2508102562818999,0.7923654527005315,0.8468817389456198,0.9404923282635629,0.9883435283022877,0.9806003872799263,0.9652968015964464,0.8636214314164308,0.9540415282310093,0.9909107397193964,0.9404159128450047,0.2508102562818999,0.7991191749795004,0.8482625345821999,0.9459713937821128,0.9889433928785998,0.9819002595870696,0.967283288833256,0.8667658481720049,0.8094372206395849
0.1706185830396403,0.02139194461844019,0.29845327693834467,6,0.0002864447993031777,0.17213638590854258,0.01324371213103343,0.3177853472583871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.15978792386957708,0.02010423042676359,0.2793673869462815,7,0.0002761880299246771,0.17250687535520762,0.013225351563021806,0.31856304788928863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.15471432912960217,0.01954314179107538,0.2703423745149406,8,0.0002633624361531387,0.17081326058671356,0.012733545722738174,0.3161594301024684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.15053031849412962,0.01891209354294412,0.26323644982738,9,0.0002482291100917927,0.1675699618230723,0.012494483747638868,0.31015095626438216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.14523631860124353,0.018378102322604756,0.25371643224628526,10,0.00023109612261833958,0.1664145899359866,0.012445836945261236,0.3079375064205975,0.8344108235040237,0.9005341023810272,0.6456880951097332,0.1389181137510117,0.7798235082305736,0.7688992531631101,0.4168611978791268,0.90071406093349,0.8049699371987915,0.6858060818642767,0.6876625174015164,0.8970079298659019,0.9467604904225357,0.7721143755166846,0.14451527641792916,0.7811098724644752,0.8438328233368266,0.6184341580180643,0.9490553922585336,0.8934333855402059,0.8401631858203351,0.7686426889661492,0.9248989884838483,0.9646790595457588,0.829416070685002,0.14451527641792916,0.7962064364944932,0.8564456225876922,0.7031806276530361,0.9668450172252978,0.92649905792147,0.8911070461631745,0.8003793203177703,0.9458512542034168,0.9746088306093306,0.8566610444154366,0.2052409053537888,0.8290640104278282,0.8716126614770237,0.7586008645928225,0.9753254085200744,0.9477792647821719,0.9118996210665031,0.8276643865448395,0.9490365721334495,0.9807037511645582,0.8758888997744938,0.2124449474148985,0.8465711626440608,0.8807271436755935,0.7948800681573885,0.9800649782250659,0.9574482860693507,0.9269543467223063,0.8404720155981167,0.9533196864278715,0.9829720687665464,0.8866149669392733,0.22619661208586517,0.8465711626440608,0.886373928191218,0.8350362441416679,0.9826800916099074,0.965136497810068,0.9404448070423692,0.8505346065658849,0.9574963592694026,0.9859035771611993,0.8976959967611968,0.22732862228572315,0.847711330503536,0.8922094386729795,0.8597988981224427,0.9842841000885336,0.9730768262153404,0.949538630360407,0.8575043779440762,0.9634095615489144,0.9874883220406332,0.9028420239513402,0.26686950210479976,0.847711330503536,0.8959537761524201,0.8772486618608246,0.9861195015219728,0.9771581427558473,0.9565021459008163,0.8661302968341105,0.9673892904966621,0.9885395616355552,0.9106979497313201,0.2773706095004713,0.847711330503536,0.8978879517434155,0.8939220320805665,0.9875987665567507,0.9782505319379808,0.9615213607907727,0.8710889384977032,0.9706720787048617,0.9904569973077848,0.9158982720296382,0.2773706095004713,0.8514654381264748,0.9029084492180575,0.9085498637143061,0.9880566071063974,0.981675438828713,0.9677674608840396,0.8754821215420744,0.972171318156736,0.9918765889411212,0.9238656822506979,0.2773706095004713,0.8769237048614684,0.9074704124957362,0.9173145566434187,0.9888191820651855,0.9851587626234775,0.9698829715443713,0.8810853789082685,0.9723008396539115,0.9930294682620087,0.930341404889246,0.2773706095004713,0.8769237048614684,0.9115378407622146,0.9312425729410236,0.9892441277521726,0.9870975287053554,0.9724477978162911,0.8841535895144161,0.834233353219577
